,R,cidx,C,m
3294,0.607676768,0.323232323,1.91E-08,3.21059596
3295,0.614141414,0.323232323,1.95E-08,3.21059596
3296,0.620606061,0.323232323,1.98E-08,3.21059596
3297,0.627070707,0.323232323,2.02E-08,3.21059596
3298,0.633535354,0.323232323,2.05E-08,3.21059596
3299,0.64,0.323232323,2.09E-08,3.21059596
3300,0,0.333333333,7.55E-09,3.190333333
3301,0.006464646,0.333333333,7.60E-09,3.190333333
3302,0.012929293,0.333333333,7.65E-09,3.190333333
3303,0.019393939,0.333333333,7.70E-09,3.190333333
3304,0.025858586,0.333333333,7.75E-09,3.190333333
3305,0.032323232,0.333333333,7.80E-09,3.190333333
3306,0.038787879,0.333333333,7.86E-09,3.190333333
3307,0.045252525,0.333333333,7.91E-09,3.190333333
3308,0.051717172,0.333333333,7.97E-09,3.190333333
3309,0.058181818,0.333333333,8.02E-09,3.190333333
3310,0.064646465,0.333333333,8.08E-09,3.190333333
3311,0.071111111,0.333333333,8.14E-09,3.190333333
3312,0.077575758,0.333333333,8.20E-09,3.190333333
3313,0.084040404,0.333333333,8.25E-09,3.190333333
3314,0.090505051,0.333333333,8.31E-09,3.190333333
3315,0.096969697,0.333333333,8.38E-09,3.190333333
3316,0.103434343,0.333333333,8.44E-09,3.190333333
3317,0.10989899,0.333333333,8.50E-09,3.190333333
3318,0.116363636,0.333333333,8.56E-09,3.190333333
3319,0.122828283,0.333333333,8.63E-09,3.190333333
3320,0.129292929,0.333333333,8.69E-09,3.190333333
3321,0.135757576,0.333333333,8.76E-09,3.190333333
3322,0.142222222,0.333333333,8.83E-09,3.190333333
3323,0.148686869,0.333333333,8.90E-09,3.190333333
3324,0.155151515,0.333333333,8.96E-09,3.190333333
3325,0.161616162,0.333333333,9.04E-09,3.190333333
3326,0.168080808,0.333333333,9.11E-09,3.190333333
3327,0.174545455,0.333333333,9.18E-09,3.190333333
3328,0.181010101,0.333333333,9.25E-09,3.190333333
3329,0.187474747,0.333333333,9.33E-09,3.190333333
3330,0.193939394,0.333333333,9.41E-09,3.190333333
3331,0.20040404,0.333333333,9.48E-09,3.190333333
3332,0.206868687,0.333333333,9.56E-09,3.190333333
3333,0.213333333,0.333333333,9.64E-09,3.190333333
3334,0.21979798,0.333333333,9.72E-09,3.190333333
3335,0.226262626,0.333333333,9.81E-09,3.190333333
3336,0.232727273,0.333333333,9.89E-09,3.190333333
3337,0.239191919,0.333333333,9.98E-09,3.190333333
3338,0.245656566,0.333333333,1.01E-08,3.190333333
3339,0.252121212,0.333333333,1.02E-08,3.190333333
3340,0.258585859,0.333333333,1.02E-08,3.190333333
3341,0.265050505,0.333333333,1.03E-08,3.190333333
3342,0.271515152,0.333333333,1.04E-08,3.190333333
3343,0.277979798,0.333333333,1.05E-08,3.190333333
3344,0.284444444,0.333333333,1.06E-08,3.190333333
3345,0.290909091,0.333333333,1.07E-08,3.190333333
3346,0.297373737,0.333333333,1.08E-08,3.190333333
3347,0.303838384,0.333333333,1.09E-08,3.190333333
3348,0.31030303,0.333333333,1.10E-08,3.190333333
3349,0.316767677,0.333333333,1.11E-08,3.190333333
3350,0.323232323,0.333333333,1.12E-08,3.190333333
3351,0.32969697,0.333333333,1.14E-08,3.190333333
3352,0.336161616,0.333333333,1.15E-08,3.190333333
3353,0.342626263,0.333333333,1.16E-08,3.190333333
3354,0.349090909,0.333333333,1.17E-08,3.190333333
3355,0.355555556,0.333333333,1.18E-08,3.190333333
3356,0.362020202,0.333333333,1.19E-08,3.190333333
3357,0.368484848,0.333333333,1.21E-08,3.190333333
3358,0.374949495,0.333333333,1.22E-08,3.190333333
3359,0.381414141,0.333333333,1.23E-08,3.190333333
3360,0.387878788,0.333333333,1.25E-08,3.190333333
3361,0.394343434,0.333333333,1.26E-08,3.190333333
3362,0.400808081,0.333333333,1.27E-08,3.190333333
3363,0.407272727,0.333333333,1.29E-08,3.190333333
3364,0.413737374,0.333333333,1.30E-08,3.190333333
3365,0.42020202,0.333333333,1.32E-08,3.190333333
3366,0.426666667,0.333333333,1.33E-08,3.190333333
3367,0.433131313,0.333333333,1.35E-08,3.190333333
3368,0.43959596,0.333333333,1.36E-08,3.190333333
3369,0.446060606,0.333333333,1.38E-08,3.190333333
3370,0.452525253,0.333333333,1.40E-08,3.190333333
3371,0.458989899,0.333333333,1.41E-08,3.190333333
3372,0.465454545,0.333333333,1.43E-08,3.190333333
3373,0.471919192,0.333333333,1.45E-08,3.190333333
3374,0.478383838,0.333333333,1.47E-08,3.190333333
3375,0.484848485,0.333333333,1.49E-08,3.190333333
3376,0.491313131,0.333333333,1.50E-08,3.190333333
3377,0.497777778,0.333333333,1.52E-08,3.190333333
3378,0.504242424,0.333333333,1.54E-08,3.190333333
3379,0.510707071,0.333333333,1.57E-08,3.190333333
3380,0.517171717,0.333333333,1.59E-08,3.190333333
3381,0.523636364,0.333333333,1.61E-08,3.190333333
3382,0.53010101,0.333333333,1.63E-08,3.190333333
3383,0.536565657,0.333333333,1.65E-08,3.190333333
3384,0.543030303,0.333333333,1.68E-08,3.190333333
3385,0.549494949,0.333333333,1.70E-08,3.190333333
3386,0.555959596,0.333333333,1.73E-08,3.190333333
3387,0.562424242,0.333333333,1.75E-08,3.190333333
3388,0.568888889,0.333333333,1.78E-08,3.190333333
3389,0.575353535,0.333333333,1.81E-08,3.190333333
3390,0.581818182,0.333333333,1.84E-08,3.190333333
3391,0.588282828,0.333333333,1.87E-08,3.190333333
3392,0.594747475,0.333333333,1.90E-08,3.190333333
3393,0.601212121,0.333333333,1.93E-08,3.190333333
3394,0.607676768,0.333333333,1.96E-08,3.190333333
3395,0.614141414,0.333333333,2.00E-08,3.190333333
3396,0.620606061,0.333333333,2.03E-08,3.190333333
3397,0.627070707,0.333333333,2.07E-08,3.190333333
3398,0.633535354,0.333333333,2.10E-08,3.190333333
3399,0.64,0.333333333,2.14E-08,3.190333333
3400,0,0.343434343,7.77E-09,3.170070707
3401,0.006464646,0.343434343,7.82E-09,3.170070707
3402,0.012929293,0.343434343,7.88E-09,3.170070707
3403,0.019393939,0.343434343,7.93E-09,3.170070707
3404,0.025858586,0.343434343,7.98E-09,3.170070707
3405,0.032323232,0.343434343,8.04E-09,3.170070707
3406,0.038787879,0.343434343,8.09E-09,3.170070707
3407,0.045252525,0.343434343,8.15E-09,3.170070707
3408,0.051717172,0.343434343,8.20E-09,3.170070707
3409,0.058181818,0.343434343,8.26E-09,3.170070707
3410,0.064646465,0.343434343,8.32E-09,3.170070707
3411,0.071111111,0.343434343,8.38E-09,3.170070707
3412,0.077575758,0.343434343,8.44E-09,3.170070707
3413,0.084040404,0.343434343,8.50E-09,3.170070707
3414,0.090505051,0.343434343,8.56E-09,3.170070707
3415,0.096969697,0.343434343,8.62E-09,3.170070707
3416,0.103434343,0.343434343,8.68E-09,3.170070707
3417,0.10989899,0.343434343,8.75E-09,3.170070707
3418,0.116363636,0.343434343,8.81E-09,3.170070707
3419,0.122828283,0.343434343,8.88E-09,3.170070707
3420,0.129292929,0.343434343,8.94E-09,3.170070707
3421,0.135757576,0.343434343,9.01E-09,3.170070707
3422,0.142222222,0.343434343,9.08E-09,3.170070707
3423,0.148686869,0.343434343,9.15E-09,3.170070707
3424,0.155151515,0.343434343,9.22E-09,3.170070707
3425,0.161616162,0.343434343,9.29E-09,3.170070707
3426,0.168080808,0.343434343,9.37E-09,3.170070707
3427,0.174545455,0.343434343,9.44E-09,3.170070707
3428,0.181010101,0.343434343,9.52E-09,3.170070707
3429,0.187474747,0.343434343,9.59E-09,3.170070707
3430,0.193939394,0.343434343,9.67E-09,3.170070707
3431,0.20040404,0.343434343,9.75E-09,3.170070707
3432,0.206868687,0.343434343,9.83E-09,3.170070707
3433,0.213333333,0.343434343,9.91E-09,3.170070707
3434,0.21979798,0.343434343,1.00E-08,3.170070707
3435,0.226262626,0.343434343,1.01E-08,3.170070707
3436,0.232727273,0.343434343,1.02E-08,3.170070707
3437,0.239191919,0.343434343,1.03E-08,3.170070707
3438,0.245656566,0.343434343,1.03E-08,3.170070707
3439,0.252121212,0.343434343,1.04E-08,3.170070707
3440,0.258585859,0.343434343,1.05E-08,3.170070707
3441,0.265050505,0.343434343,1.06E-08,3.170070707
3442,0.271515152,0.343434343,1.07E-08,3.170070707
3443,0.277979798,0.343434343,1.08E-08,3.170070707
3444,0.284444444,0.343434343,1.09E-08,3.170070707
3445,0.290909091,0.343434343,1.10E-08,3.170070707
3446,0.297373737,0.343434343,1.11E-08,3.170070707
3447,0.303838384,0.343434343,1.12E-08,3.170070707
3448,0.31030303,0.343434343,1.13E-08,3.170070707
3449,0.316767677,0.343434343,1.14E-08,3.170070707
3450,0.323232323,0.343434343,1.15E-08,3.170070707
3451,0.32969697,0.343434343,1.17E-08,3.170070707
3452,0.336161616,0.343434343,1.18E-08,3.170070707
3453,0.342626263,0.343434343,1.19E-08,3.170070707
3454,0.349090909,0.343434343,1.20E-08,3.170070707
3455,0.355555556,0.343434343,1.21E-08,3.170070707
3456,0.362020202,0.343434343,1.23E-08,3.170070707
3457,0.368484848,0.343434343,1.24E-08,3.170070707
3458,0.374949495,0.343434343,1.25E-08,3.170070707
3459,0.381414141,0.343434343,1.27E-08,3.170070707
3460,0.387878788,0.343434343,1.28E-08,3.170070707
3461,0.394343434,0.343434343,1.29E-08,3.170070707
3462,0.400808081,0.343434343,1.31E-08,3.170070707
3463,0.407272727,0.343434343,1.32E-08,3.170070707
3464,0.413737374,0.343434343,1.34E-08,3.170070707
3465,0.42020202,0.343434343,1.35E-08,3.170070707
3466,0.426666667,0.343434343,1.37E-08,3.170070707
3467,0.433131313,0.343434343,1.38E-08,3.170070707
3468,0.43959596,0.343434343,1.40E-08,3.170070707
3469,0.446060606,0.343434343,1.42E-08,3.170070707
3470,0.452525253,0.343434343,1.43E-08,3.170070707
3471,0.458989899,0.343434343,1.45E-08,3.170070707
3472,0.465454545,0.343434343,1.47E-08,3.170070707
3473,0.471919192,0.343434343,1.49E-08,3.170070707
3474,0.478383838,0.343434343,1.50E-08,3.170070707
3475,0.484848485,0.343434343,1.52E-08,3.170070707
3476,0.491313131,0.343434343,1.54E-08,3.170070707
3477,0.497777778,0.343434343,1.56E-08,3.170070707
3478,0.504242424,0.343434343,1.58E-08,3.170070707
3479,0.510707071,0.343434343,1.60E-08,3.170070707
3480,0.517171717,0.343434343,1.63E-08,3.170070707
3481,0.523636364,0.343434343,1.65E-08,3.170070707
3482,0.53010101,0.343434343,1.67E-08,3.170070707
3483,0.536565657,0.343434343,1.70E-08,3.170070707
3484,0.543030303,0.343434343,1.72E-08,3.170070707
3485,0.549494949,0.343434343,1.75E-08,3.170070707
3486,0.555959596,0.343434343,1.77E-08,3.170070707
3487,0.562424242,0.343434343,1.80E-08,3.170070707
3488,0.568888889,0.343434343,1.82E-08,3.170070707
3489,0.575353535,0.343434343,1.85E-08,3.170070707
3490,0.581818182,0.343434343,1.88E-08,3.170070707
3491,0.588282828,0.343434343,1.91E-08,3.170070707
3492,0.594747475,0.343434343,1.94E-08,3.170070707
3493,0.601212121,0.343434343,1.98E-08,3.170070707
3494,0.607676768,0.343434343,2.01E-08,3.170070707
3495,0.614141414,0.343434343,2.04E-08,3.170070707
3496,0.620606061,0.343434343,2.08E-08,3.170070707
3497,0.627070707,0.343434343,2.11E-08,3.170070707
3498,0.633535354,0.343434343,2.15E-08,3.170070707
3499,0.64,0.343434343,2.19E-08,3.170070707
3500,0,0.353535354,8.00E-09,3.149808081
3501,0.006464646,0.353535354,8.05E-09,3.149808081
3502,0.012929293,0.353535354,8.10E-09,3.149808081
3503,0.019393939,0.353535354,8.16E-09,3.149808081
3504,0.025858586,0.353535354,8.21E-09,3.149808081
3505,0.032323232,0.353535354,8.27E-09,3.149808081
3506,0.038787879,0.353535354,8.32E-09,3.149808081
3507,0.045252525,0.353535354,8.38E-09,3.149808081
3508,0.051717172,0.353535354,8.44E-09,3.149808081
3509,0.058181818,0.353535354,8.50E-09,3.149808081
3510,0.064646465,0.353535354,8.55E-09,3.149808081
3511,0.071111111,0.353535354,8.62E-09,3.149808081
3512,0.077575758,0.353535354,8.68E-09,3.149808081
3513,0.084040404,0.353535354,8.74E-09,3.149808081
3514,0.090505051,0.353535354,8.80E-09,3.149808081
3515,0.096969697,0.353535354,8.86E-09,3.149808081
3516,0.103434343,0.353535354,8.93E-09,3.149808081
3517,0.10989899,0.353535354,8.99E-09,3.149808081
3518,0.116363636,0.353535354,9.06E-09,3.149808081
3519,0.122828283,0.353535354,9.13E-09,3.149808081
3520,0.129292929,0.353535354,9.20E-09,3.149808081
3521,0.135757576,0.353535354,9.26E-09,3.149808081
3522,0.142222222,0.353535354,9.34E-09,3.149808081
3523,0.148686869,0.353535354,9.41E-09,3.149808081
3524,0.155151515,0.353535354,9.48E-09,3.149808081
3525,0.161616162,0.353535354,9.55E-09,3.149808081
3526,0.168080808,0.353535354,9.63E-09,3.149808081
3527,0.174545455,0.353535354,9.70E-09,3.149808081
3528,0.181010101,0.353535354,9.78E-09,3.149808081
3529,0.187474747,0.353535354,9.86E-09,3.149808081
3530,0.193939394,0.353535354,9.94E-09,3.149808081
3531,0.20040404,0.353535354,1.00E-08,3.149808081
3532,0.206868687,0.353535354,1.01E-08,3.149808081
3533,0.213333333,0.353535354,1.02E-08,3.149808081
3534,0.21979798,0.353535354,1.03E-08,3.149808081
3535,0.226262626,0.353535354,1.04E-08,3.149808081
3536,0.232727273,0.353535354,1.04E-08,3.149808081
3537,0.239191919,0.353535354,1.05E-08,3.149808081
3538,0.245656566,0.353535354,1.06E-08,3.149808081
3539,0.252121212,0.353535354,1.07E-08,3.149808081
3540,0.258585859,0.353535354,1.08E-08,3.149808081
3541,0.265050505,0.353535354,1.09E-08,3.149808081
3542,0.271515152,0.353535354,1.10E-08,3.149808081
3543,0.277979798,0.353535354,1.11E-08,3.149808081
3544,0.284444444,0.353535354,1.12E-08,3.149808081
3545,0.290909091,0.353535354,1.13E-08,3.149808081
3546,0.297373737,0.353535354,1.14E-08,3.149808081
3547,0.303838384,0.353535354,1.15E-08,3.149808081
3548,0.31030303,0.353535354,1.16E-08,3.149808081
3549,0.316767677,0.353535354,1.17E-08,3.149808081
3550,0.323232323,0.353535354,1.19E-08,3.149808081
3551,0.32969697,0.353535354,1.20E-08,3.149808081
3552,0.336161616,0.353535354,1.21E-08,3.149808081
3553,0.342626263,0.353535354,1.22E-08,3.149808081
3554,0.349090909,0.353535354,1.23E-08,3.149808081
3555,0.355555556,0.353535354,1.25E-08,3.149808081
3556,0.362020202,0.353535354,1.26E-08,3.149808081
3557,0.368484848,0.353535354,1.27E-08,3.149808081
3558,0.374949495,0.353535354,1.28E-08,3.149808081
3559,0.381414141,0.353535354,1.30E-08,3.149808081
3560,0.387878788,0.353535354,1.31E-08,3.149808081
3561,0.394343434,0.353535354,1.33E-08,3.149808081
3562,0.400808081,0.353535354,1.34E-08,3.149808081
3563,0.407272727,0.353535354,1.35E-08,3.149808081
3564,0.413737374,0.353535354,1.37E-08,3.149808081
3565,0.42020202,0.353535354,1.39E-08,3.149808081
3566,0.426666667,0.353535354,1.40E-08,3.149808081
3567,0.433131313,0.353535354,1.42E-08,3.149808081
3568,0.43959596,0.353535354,1.43E-08,3.149808081
3569,0.446060606,0.353535354,1.45E-08,3.149808081
3570,0.452525253,0.353535354,1.47E-08,3.149808081
3571,0.458989899,0.353535354,1.49E-08,3.149808081
3572,0.465454545,0.353535354,1.50E-08,3.149808081
3573,0.471919192,0.353535354,1.52E-08,3.149808081
3574,0.478383838,0.353535354,1.54E-08,3.149808081
3575,0.484848485,0.353535354,1.56E-08,3.149808081
3576,0.491313131,0.353535354,1.58E-08,3.149808081
3577,0.497777778,0.353535354,1.60E-08,3.149808081
3578,0.504242424,0.353535354,1.62E-08,3.149808081
3579,0.510707071,0.353535354,1.64E-08,3.149808081
3580,0.517171717,0.353535354,1.67E-08,3.149808081
3581,0.523636364,0.353535354,1.69E-08,3.149808081
3582,0.53010101,0.353535354,1.71E-08,3.149808081
3583,0.536565657,0.353535354,1.74E-08,3.149808081
3584,0.543030303,0.353535354,1.76E-08,3.149808081
3585,0.549494949,0.353535354,1.79E-08,3.149808081
3586,0.555959596,0.353535354,1.81E-08,3.149808081
3587,0.562424242,0.353535354,1.84E-08,3.149808081
3588,0.568888889,0.353535354,1.87E-08,3.149808081
3589,0.575353535,0.353535354,1.90E-08,3.149808081
3590,0.581818182,0.353535354,1.93E-08,3.149808081
3591,0.588282828,0.353535354,1.96E-08,3.149808081
3592,0.594747475,0.353535354,1.99E-08,3.149808081
3593,0.601212121,0.353535354,2.02E-08,3.149808081
3594,0.607676768,0.353535354,2.05E-08,3.149808081
3595,0.614141414,0.353535354,2.09E-08,3.149808081
3596,0.620606061,0.353535354,2.12E-08,3.149808081
3597,0.627070707,0.353535354,2.16E-08,3.149808081
3598,0.633535354,0.353535354,2.20E-08,3.149808081
3599,0.64,0.353535354,2.24E-08,3.149808081
3600,0,0.363636364,8.22E-09,3.129545455
3601,0.006464646,0.363636364,8.28E-09,3.129545455
3602,0.012929293,0.363636364,8.33E-09,3.129545455
3603,0.019393939,0.363636364,8.39E-09,3.129545455
3604,0.025858586,0.363636364,8.44E-09,3.129545455
3605,0.032323232,0.363636364,8.50E-09,3.129545455
3606,0.038787879,0.363636364,8.56E-09,3.129545455
3607,0.045252525,0.363636364,8.61E-09,3.129545455
3608,0.051717172,0.363636364,8.67E-09,3.129545455
3609,0.058181818,0.363636364,8.73E-09,3.129545455
3610,0.064646465,0.363636364,8.79E-09,3.129545455
3611,0.071111111,0.363636364,8.85E-09,3.129545455
3612,0.077575758,0.363636364,8.92E-09,3.129545455
3613,0.084040404,0.363636364,8.98E-09,3.129545455
3614,0.090505051,0.363636364,9.04E-09,3.129545455
3615,0.096969697,0.363636364,9.11E-09,3.129545455
3616,0.103434343,0.363636364,9.17E-09,3.129545455
3617,0.10989899,0.363636364,9.24E-09,3.129545455
3618,0.116363636,0.363636364,9.31E-09,3.129545455
3619,0.122828283,0.363636364,9.38E-09,3.129545455
3620,0.129292929,0.363636364,9.45E-09,3.129545455
3621,0.135757576,0.363636364,9.52E-09,3.129545455
3622,0.142222222,0.363636364,9.59E-09,3.129545455
3623,0.148686869,0.363636364,9.66E-09,3.129545455
3624,0.155151515,0.363636364,9.74E-09,3.129545455
3625,0.161616162,0.363636364,9.81E-09,3.129545455
3626,0.168080808,0.363636364,9.89E-09,3.129545455
3627,0.174545455,0.363636364,9.96E-09,3.129545455
3628,0.181010101,0.363636364,1.00E-08,3.129545455
3629,0.187474747,0.363636364,1.01E-08,3.129545455
3630,0.193939394,0.363636364,1.02E-08,3.129545455
3631,0.20040404,0.363636364,1.03E-08,3.129545455
3632,0.206868687,0.363636364,1.04E-08,3.129545455
3633,0.213333333,0.363636364,1.05E-08,3.129545455
3634,0.21979798,0.363636364,1.05E-08,3.129545455
3635,0.226262626,0.363636364,1.06E-08,3.129545455
3636,0.232727273,0.363636364,1.07E-08,3.129545455
3637,0.239191919,0.363636364,1.08E-08,3.129545455
3638,0.245656566,0.363636364,1.09E-08,3.129545455
3639,0.252121212,0.363636364,1.10E-08,3.129545455
3640,0.258585859,0.363636364,1.11E-08,3.129545455
3641,0.265050505,0.363636364,1.12E-08,3.129545455
3642,0.271515152,0.363636364,1.13E-08,3.129545455
3643,0.277979798,0.363636364,1.14E-08,3.129545455
3644,0.284444444,0.363636364,1.15E-08,3.129545455
3645,0.290909091,0.363636364,1.16E-08,3.129545455
3646,0.297373737,0.363636364,1.17E-08,3.129545455
3647,0.303838384,0.363636364,1.18E-08,3.129545455
3648,0.31030303,0.363636364,1.19E-08,3.129545455
3649,0.316767677,0.363636364,1.20E-08,3.129545455
3650,0.323232323,0.363636364,1.22E-08,3.129545455
3651,0.32969697,0.363636364,1.23E-08,3.129545455
3652,0.336161616,0.363636364,1.24E-08,3.129545455
3653,0.342626263,0.363636364,1.25E-08,3.129545455
3654,0.349090909,0.363636364,1.26E-08,3.129545455
3655,0.355555556,0.363636364,1.28E-08,3.129545455
3656,0.362020202,0.363636364,1.29E-08,3.129545455
3657,0.368484848,0.363636364,1.30E-08,3.129545455
3658,0.374949495,0.363636364,1.32E-08,3.129545455
3659,0.381414141,0.363636364,1.33E-08,3.129545455
3660,0.387878788,0.363636364,1.34E-08,3.129545455
3661,0.394343434,0.363636364,1.36E-08,3.129545455
3662,0.400808081,0.363636364,1.37E-08,3.129545455
3663,0.407272727,0.363636364,1.39E-08,3.129545455
3664,0.413737374,0.363636364,1.40E-08,3.129545455
3665,0.42020202,0.363636364,1.42E-08,3.129545455
3666,0.426666667,0.363636364,1.44E-08,3.129545455
3667,0.433131313,0.363636364,1.45E-08,3.129545455
3668,0.43959596,0.363636364,1.47E-08,3.129545455
3669,0.446060606,0.363636364,1.49E-08,3.129545455
3670,0.452525253,0.363636364,1.50E-08,3.129545455
3671,0.458989899,0.363636364,1.52E-08,3.129545455
3672,0.465454545,0.363636364,1.54E-08,3.129545455
3673,0.471919192,0.363636364,1.56E-08,3.129545455
3674,0.478383838,0.363636364,1.58E-08,3.129545455
3675,0.484848485,0.363636364,1.60E-08,3.129545455
3676,0.491313131,0.363636364,1.62E-08,3.129545455
3677,0.497777778,0.363636364,1.64E-08,3.129545455
3678,0.504242424,0.363636364,1.66E-08,3.129545455
3679,0.510707071,0.363636364,1.68E-08,3.129545455
3680,0.517171717,0.363636364,1.70E-08,3.129545455
3681,0.523636364,0.363636364,1.73E-08,3.129545455
3682,0.53010101,0.363636364,1.75E-08,3.129545455
3683,0.536565657,0.363636364,1.78E-08,3.129545455
3684,0.543030303,0.363636364,1.80E-08,3.129545455
3685,0.549494949,0.363636364,1.83E-08,3.129545455
3686,0.555959596,0.363636364,1.85E-08,3.129545455
3687,0.562424242,0.363636364,1.88E-08,3.129545455
3688,0.568888889,0.363636364,1.91E-08,3.129545455
3689,0.575353535,0.363636364,1.94E-08,3.129545455
3690,0.581818182,0.363636364,1.97E-08,3.129545455
3691,0.588282828,0.363636364,2.00E-08,3.129545455
3692,0.594747475,0.363636364,2.03E-08,3.129545455
3693,0.601212121,0.363636364,2.06E-08,3.129545455
3694,0.607676768,0.363636364,2.10E-08,3.129545455
3695,0.614141414,0.363636364,2.13E-08,3.129545455
3696,0.620606061,0.363636364,2.17E-08,3.129545455
3697,0.627070707,0.363636364,2.21E-08,3.129545455
3698,0.633535354,0.363636364,2.25E-08,3.129545455
3699,0.64,0.363636364,2.29E-08,3.129545455
3700,0,0.373737374,8.45E-09,3.109282828
