,logC
5883,-18.93349917687976
5884,-18.930427853317138
5885,-18.927365933907115
5886,-18.924313361235885
5887,-18.92127007841382
5888,-18.918236029069114
5889,-18.915211157341506
5890,-18.91219540787613
5891,-18.909188725817415
5892,-18.906191056803117
5893,-18.9032023469584
5894,-18.900222542890045
5895,-18.897251591680725
5896,-18.894289440883348
5897,-18.891336038515533
5898,-18.8883913330541
5899,-18.885455273429706
5900,-19.211251320175446
5901,-19.207198675039958
5902,-19.20316238756756
5903,-19.19914232624027
5904,-19.195138361119913
5905,-19.191150363822878
5906,-19.187178207495453
5907,-19.183221766789593
5908,-19.179280917839193
5909,-19.175355538236822
5910,-19.1714455070109
5911,-19.16755070460334
5912,-19.163671012847594
5913,-19.15980631494717
5914,-19.1559564954545
5915,-19.152121440250276
5916,-19.14830103652314
5917,-19.144495172749764
5918,-19.14070373867533
5919,-19.136926625294365
5920,-19.13316372483192
5921,-19.129414930725137
5922,-19.125680137605126
5923,-19.12195924127921
5924,-19.118252138713466
5925,-19.114558728015616
5926,-19.110878908418226
5927,-19.107212580262203
5928,-19.103559644980606
5929,-19.099920005082733
5930,-19.096293564138524
5931,-19.09268022676323
5932,-19.089079898602343
5933,-19.085492486316834
5934,-19.081917897568623
5935,-19.07835604100631
5936,-19.074806826251177
5937,-19.071270163883437
5938,-19.067745965428696
5939,-19.064234143344677
5940,-19.060734611008193
5941,-19.057247282702292
5942,-19.05377207360369
5943,-19.05030889977037
5944,-19.046857678129438
5945,-19.043418326465144
5946,-19.039990763407136
5947,-19.03657490841892
5948,-19.033170681786498
5949,-19.0297780046072
5950,-19.026396798778716
5951,-19.023026986988324
5952,-19.019668492702245
5953,-19.016321240155253
5954,-19.01298515434039
5955,-19.009660160998905
5956,-19.006346186610312
5957,-19.003043158382656
5958,-18.999751004242906
5959,-18.99646965282753
5960,-18.993199033473196
5961,-18.989939076207662
5962,-18.986689711740784
5963,-18.98345087145567
5964,-18.980222487400003
5965,-18.977004492277477
5966,-18.973796819439375
5967,-18.9705994028763
5968,-18.96741217721002
5969,-18.964235077685426
5970,-18.961068040162683
5971,-18.957911001109412
5972,-18.95476389759307
5973,-18.951626667273427
5974,-18.94849924839513
5975,-18.945381579780438
5976,-18.942273600822023
5977,-18.93917525147591
5978,-18.93608647225451
5979,-18.93300720421977
5980,-18.929937388976427
5981,-18.926876968665365
5982,-18.923825885957058
5983,-18.920784084045142
5984,-18.91775150664007
5985,-18.914728097962843
5986,-18.911713802738873
5987,-18.90870856619191
5988,-18.90571233403808
5989,-18.902725052479976
5990,-18.8997466682009
5991,-18.89677712835913
5992,-18.89381638058228
5993,-18.8908643729618
5994,-18.88792105404747
5995,-18.884986372842064
5996,-18.882060278796
5997,-18.87914272180216
5998,-18.876233652190713
5999,-18.873333020724054
6000,-19.194499307231958
6001,-19.190513852595753
6002,-19.186544218775918
6003,-19.182590280663064
6004,-19.178651914626
6005,-19.174728998488504
6006,-19.170821411506623
6007,-19.16692903434634
6008,-19.16305174906172
6009,-19.159189439073472
6010,-19.155341989147903
6011,-19.151509285376296
6012,-19.147691215154673
6013,-19.14388766716394
6014,-19.140098531350432
6015,-19.13632369890677
6016,-19.132563062253155
6017,-19.128816515018936
6018,-19.125083952024575
6019,-19.12136526926393
6020,-19.117660363886856
6021,-19.11396913418215
6022,-19.110291479560782
6023,-19.10662730053946
6024,-19.10297649872447
6025,-19.09933897679584
6026,-19.095714638491746
6027,-19.092103388593262
6028,-19.088505132909322
6029,-19.08491977826199
6030,-19.081347232471984
6031,-19.077787404344445
6032,-19.07424020365498
6033,-19.07070554113594
6034,-19.06718332846294
6035,-19.0636734782416
6036,-19.06017590399457
6037,-19.0566905201487
6038,-19.053217242022516
6039,-19.049755985813853
6040,-19.046306668587736
6041,-19.042869208264438
6042,-19.039443523607787
6043,-19.03602953421362
6044,-19.03262716049847
6045,-19.02923632368845
6046,-19.025856945808282
6047,-19.02248894967056
6048,-19.019132258865156
6049,-19.015786797748827
6050,-19.012452491434995
6051,-19.009129265783663
6052,-19.005817047391552
6053,-19.002515763582355
6054,-18.999225342397175
6055,-18.99594571258511
6056,-18.99267680359401
6057,-18.989418545561335
6058,-18.986170869305244
6059,-18.982933706315738
6060,-18.97970698874602
6061,-18.976490649403946
6062,-18.973284621743627
6063,-18.97008883985718
6064,-18.96690323846659
6065,-18.963727752915716
6066,-18.960562319162406
6067,-18.95740687377076
6068,-18.954261353903494
6069,-18.95112569731443
6070,-18.94799984234112
6071,-18.944883727897544
6072,-18.941777293466977
6073,-18.93868047909491
6074,-18.935593225382128
6075,-18.932515473477864
6076,-18.929447165073068
6077,-18.926388242393777
6078,-18.923338648194598
6079,-18.920298325752267
6080,-18.917267218859322
6081,-18.91424527181788
6082,-18.911232429433475
6083,-18.908228637009024
6084,-18.905233840338866
6085,-18.902247985702896
6086,-18.89927101986077
6087,-18.896302890046222
6088,-18.89334354396145
6089,-18.890392929771583
6090,-18.887450996099236
6091,-18.884517692019134
6092,-18.881592967052846
6093,-18.878676771163544
6094,-18.875769054750883
6095,-18.872869768645938
6096,-18.86997886410621
6097,-18.86709629281071
6098,-18.864222006855126
6099,-18.86135595874702
6100,-19.178023306809152
6101,-19.17410285104646
6102,-19.170197705254623
6103,-19.166307750323146
6104,-19.16243286852616
6105,-19.15857294350103
6106,-19.15472786022741
6107,-19.15089750500666
6108,-19.147081765441673
6109,-19.143280530417098
6110,-19.13949369007991
6111,-19.135721135820376
6112,-19.131962760253348
6113,-19.128218457199935
6114,-19.124488121669497
6115,-19.12077164984198
6116,-19.11706893905059
6117,-19.11337988776475
6118,-19.109704395573427
6119,-19.106042363168708
6120,-19.102393692329713
6121,-19.098758285906783
6122,-19.095136047805962
6123,-19.09152688297375
6124,-19.087930697382145
6125,-19.084347398013936
6126,-19.08077689284827
6127,-19.07721909084648
6128,-19.07367390193814
6129,-19.0701412370074
6130,-19.066621007879537
6131,-19.063113127307748
6132,-19.059617508960176
6133,-19.056134067407164
6134,-19.05266271810873
6135,-19.049203377402247
6136,-19.045755962490354
6137,-19.042320391429058
6138,-19.038896583116053
6139,-19.035484457279225
6140,-19.032083934465366
6141,-19.028694936029076
6142,-19.025317384121834
6143,-19.02195120168129
6144,-19.01859631242069
6145,-19.015252640818527
6146,-19.011920112108324
6147,-19.008598652268603
6148,-19.005288188013036
6149,-19.00198864678072
6150,-18.99869995672665
6151,-18.995422046712324
6152,-18.992154846296522
6153,-18.9888982857262
6154,-18.985652295927583
6155,-18.982416808497348
6156,-18.979191755693993
6157,-18.97597707042932
6158,-18.972772686260058
6159,-18.969578537379636
6160,-18.966394558610055
6161,-18.963220685393924
6162,-18.96005685378659
6163,-18.956903000448435
6164,-18.95375906263723
6165,-18.95062497820068
6166,-18.947500685569032
6167,-18.944386123747822
6168,-18.941281232310736
6169,-18.938185951392565
6170,-18.935100221682287
6171,-18.932023984416244
6172,-18.928957181371434
6173,-18.925899754858886
6174,-18.922851647717167
6175,-18.91981280330595
6176,-18.91678316549971
6177,-18.913762678681504
6178,-18.91075128773685
6179,-18.90774893804767
6180,-18.90475557548638
6181,-18.901771146410006
6182,-18.898795597654424
6183,-18.895828876528693
6184,-18.89287093080943
6185,-18.889921708735322
6186,-18.886981159001664
6187,-18.884049230755025
6188,-18.88112587358796
6189,-18.878211037533816
6190,-18.875304673061603
6191,-18.872406731070946
6192,-18.869517162887107
6193,-18.86663592025608
6194,-18.86376295533976
6195,-18.860898220711164
6196,-18.858041669349753
6197,-18.855193254636784
6198,-18.852352930350758
6199,-18.849520650662907
6200,-19.161814370766834
6201,-19.15795682776123
6202,-19.154114108229784
6203,-19.150286098683424
6204,-19.14647268693141
6205,-19.14267376206163
6206,-19.138889214421226
6207,-19.135118935597614
6208,-19.131362818399847
6209,-19.127620756840322
6210,-19.12389264611684
6211,-19.120178382595007
6212,-19.11647786379092
6213,-19.112790988354227
6214,-19.109117656051456
6215,-19.105457767749673
6216,-19.101811225400418
6217,-19.09817793202395
6218,-19.094557791693788
6219,-19.090950709521483
6220,-19.08735659164171
6221,-19.08377534519762
6222,-19.080206878326432
6223,-19.076651100145305
6224,-19.073107920737435
6225,-19.069577251138423
6226,-19.066059003322877
6227,-19.062553090191223
6228,-19.059059425556793
6229,-19.05557792413309
6230,-19.052108501521307
6231,-19.048651074198048
6232,-19.045205559503263
6233,-19.041771875628392
6234,-19.0383499416047
6235,-19.03493967729184
6236,-19.031541003366577
6237,-19.02815384131171
6238,-19.024778113405212
6239,-19.02141374270951
6240,-19.018060653060964
6241,-19.014718769059535
6242,-19.011388016058596
6243,-19.008068320154937
6244,-19.00475960817893
6245,-19.00146180768483
6246,-18.99817484694129
6247,-18.994898654921965
6248,-18.991633161296335
6249,-18.988378296420624
6250,-18.985133991328894
6251,-18.981900177724278
6252,-18.978676787970358
6253,-18.975463755082664
6254,-18.972261012720338
6255,-18.9690684951779
6256,-18.96588613737717
6257,-18.962713874859297
6258,-18.959551643776948
6259,-18.956399380886573
6260,-18.95325702354082
6261,-18.950124509681082
6262,-18.947001777830124
6263,-18.943888767084843
6264,-18.94078541710916
6265,-18.93769166812699
6266,-18.93460746091533
6267,-18.93153273679746
6268,-18.928467437636254
6269,-18.92541150582757
6270,-18.92236488429376
6271,-18.91932751647728
6272,-18.91629934633439
6273,-18.91328031832893
6274,-18.910270377426233
6275,-18.907269469087087
6276,-18.904277539261823
6277,-18.90129453438446
6278,-18.898320401366952
6279,-18.895355087593526
6280,-18.892398540915092
6281,-18.889450709643743
6282,-18.88651154254733
6283,-18.883580988844113
6284,-18.880658998197518
6285,-18.87774552071093
6286,-18.87484050692258
6287,-18.87194390780052
6288,-18.86905567473765
6289,-18.866175759546813
6290,-18.863304114456
6291,-18.86044069210356
6292,-18.857585445533537
6293,-18.854738328191054
6294,-18.85189929391773
6295,-18.849068296947213
6296,-18.846245291900754
6297,-18.843430233782833
6298,-18.840623077976854
6299,-18.83782378024091
6300,-19.145863979171974
6301,-19.142067361650753
6302,-19.13828510393264
6303,-19.13451709780172
6304,-19.130763236260776
6305,-19.127023413513037
6306,-19.123297524944306
6307,-19.11958546710538
6308,-19.11588713769484
6309,-19.11220243554212
6310,-19.10853126059089
6311,-19.10487351388278
6312,-19.101229097541356
6313,-19.097597914756403
6314,-19.09397986976851
6315,-19.090374867853903
6316,-19.08678281530957
6317,-19.083203619438645
6318,-19.07963718853606
6319,-19.07608343187444
6320,-19.072542259690255
6321,-19.069013583170225
6322,-19.065497314437934
6323,-19.061993366540726
6324,-19.058501653436778
6325,-19.055022089982444
6326,-19.05155459191978
6327,-19.0480990758643
6328,-19.044655459292976
6329,-19.04122366053237
6330,-19.037803598747043
6331,-19.03439519392811
6332,-19.030998366882017
6333,-19.027613039219506
6334,-19.02423913334476
6335,-19.02087657244471
6336,-19.017525280478576
6337,-19.01418518216752
6338,-19.01085620298451
6339,-19.00753826914435
6340,-19.004231307593866
6341,-19.00093524600223
6342,-18.9976500127515
6343,-18.994375536927272
6344,-18.99111174830949
6345,-18.987858577363404
6346,-18.9846159552307
6347,-18.98138381372075
6348,-18.978162085301992
6349,-18.974950703093477
6350,-18.97174960085654
6351,-18.9685587129866
6352,-18.965377974505078
6353,-18.962207321051483
6354,-18.95904668887558
6355,-18.95589601482971
6356,-18.952755236361202
6357,-18.949624291504943
6358,-18.94650311887603
6359,-18.943391657662552
6360,-18.94028984761848
6361,-18.93719762905667
6362,-18.934114942841962
6363,-18.93104173038441
6364,-18.927977933632597
6365,-18.924923495067034
6366,-18.92187835769371
6367,-18.9188424650377
6368,-18.915815761136866
6369,-18.912798190535693
6370,-18.909789698279177
6371,-18.90679022990682
6372,-18.903799731446714
6373,-18.900818149409726
6374,-18.89784543078374
6375,-18.894881523028015
6376,-18.891926374067605
6377,-18.888979932287874
6378,-18.88604214652909
6379,-18.88311296608108
6380,-18.880192340677993
6381,-18.877280220493127
6382,-18.87437655613381
6383,-18.871481298636386
6384,-18.86859439946127
6385,-18.865715810488037
6386,-18.86284548401064
6387,-18.859983372732653
6388,-18.857129429762583
6389,-18.85428360860929
6390,-18.851445863177403
6391,-18.848616147762886
6392,-18.845794417048577
6393,-18.842980626099866
6394,-18.840174730360385
6395,-18.837376685647776
6396,-18.83458644814953
6397,-18.831803974418843
6398,-18.829029221370593
6399,-18.8262621462773
6400,-19.130164013405036
6401,-19.1264264267918
6402,-19.12270275773034
6403,-19.11899290295623
6404,-19.115296760350077
6405,-19.111614228920683
6406,-19.10794520878845
6407,-19.10428960116916
6408,-19.100647308357996
6409,-19.09701823371388
6410,-19.093402281644085
6411,-19.089799357589126
6412,-19.08620936800793
6413,-19.08263222036325
6414,-19.079067823107366
6415,-19.075516085668024
6416,-19.07197691843461
6417,-19.06845023274462
6418,-19.064935940870296
6419,-19.061433956005544
6420,-19.057944192253082
6421,-19.05446656461178
6422,-19.051000988964248
6423,-19.04754738206462
6424,-19.044105661526565
6425,-19.04067574581148
6426,-19.03725755421692
6427,-19.033851006865184
6428,-19.03045602469212
6429,-19.027072529436133
6430,-19.02370044362733
6431,-19.020339690576897
6432,-19.01699019436663
6433,-19.01365187983864
6434,-19.010324672585245
6435,-19.007008498939005
6436,-19.003703285962942
6437,-19.000408961440918
6438,-18.997125453868158
6439,-18.993852692441948
6440,-18.990590607052468
6441,-18.98733912827378
6442,-18.984098187354967
6443,-18.980867716211407
6444,-18.977647647416184
6445,-18.974437914191665
6446,-18.97123845040116
6447,-18.96804919054077
6448,-18.964870069731344
6449,-18.96170102371052
6450,-18.958541988824987
6451,-18.955392902022762
6452,-18.95225370084568
6453,-18.94912432342193
6454,-18.946004708458762
6455,-18.94289479523526
6456,-18.93979452359528
6457,-18.93670383394043
6458,-18.93362266722324
6459,-18.930550964940352
6460,-18.92748866912588
6461,-18.924435722344843
6462,-18.92139206768669
6463,-18.91835764875895
6464,-18.915332409680953
6465,-18.912316295077655
6466,-18.909309250073562
6467,-18.906311220286735
6468,-18.903322151822888
6469,-18.90034199126958
6470,-18.897370685690486
6471,-18.894408182619753
6472,-18.891454430056438
6473,-18.88850937645904
6474,-18.885572970740103
6475,-18.882645162260886
6476,-18.879725900826138
6477,-18.87681513667893
6478,-18.87391282049556
6479,-18.87101890338054
6480,-18.868133336861668
6481,-18.86525607288514
6482,-18.862387063810747
6483,-18.859526262407154
6484,-18.856673621847232
6485,-18.853829095703446
6486,-18.85099263794334
6487,-18.84816420292505
6488,-18.84534374539292
6489,-18.842531220473127
6490,-18.83972658366942
6491,-18.83692979085889
6492,-18.8341407982878
6493,-18.83135956256749
6494,-18.828586040670306
6495,-18.825820189925633
6496,-18.82306196801593
6497,-18.82031133297287
6498,-18.81756824317348
6499,-18.814832657336385
6500,-19.11470673134508
6501,-19.111026368082893
6502,-19.107359500241568
6503,-19.103706029210635
6504,-19.100065857456492
6505,-19.096438888506796
6506,-19.09282502693513
6507,-19.089224178345916
6508,-19.085636249359638
6509,-19.082061147598314
6510,-19.078498781671204
6511,-19.07494906116082
6512,-19.071411896609128
6513,-19.067887199504042
6514,-19.064374882266133
6515,-19.060874858235554
6516,-19.057387041659222
6517,-19.053911347678216
6518,-19.050447692315387
6519,-19.046995992463174
6520,-19.043556165871646
6521,-19.040128131136743
6522,-19.036711807688715
6523,-19.033307115780758
6524,-19.02991397647785
6525,-19.026532311645767
6526,-19.02316204394028
6527,-19.01980309679656
6528,-19.016455394418713
6529,-19.01311886176955
6530,-19.009793424560463
6531,-19.00647900924153
6532,-19.00317554299173
6533,-18.99988295370936
6534,-18.996601170002577
6535,-18.99333012118013
6536,-18.990069737242198
6537,-18.98681994887143
6538,-18.98358068742408
6539,-18.980351884921312
6540,-18.97713347404065
6541,-18.973925388107542
6542,-18.970727561087084
6543,-18.967539927575864
6544,-18.964362422793915
6545,-18.961194982576846
6546,-18.958037543368043
