dS,R,Seq,cidx,a,da,dai,dap
71.04460892,-0.172220444,1.092782557,0.440488098,0.01589918,1.89E-05,2.00E-16,1.89E-05
11.14062813,0.20734947,0.273846769,0.702140428,0.007629526,4.76E-07,1.39E-15,4.76E-07
18.90378076,-0.034732947,0.78879776,0.611722344,0.001188238,1.85E-07,4.97E-14,1.85E-07
45.08341668,-0.201284257,0.601272254,0.040808162,0.003608722,1.97E-06,3.60E-16,1.97E-06
19.15583117,0.403834767,1.607361472,0.526105221,0.010358072,2.04E-06,5.63E-16,2.04E-06
67.29745949,0.285317063,0.854282857,0.193238648,0.004888978,9.39E-06,9.28E-16,9.39E-06
73.38027606,0.070732146,1.334258852,0.874374875,0.017043409,3.00E-05,3.46E-16,3.00E-05
38.47969594,0.571604321,1.660940188,0.806561312,0.019435887,1.62E-05,2.45E-16,1.62E-05
37.50510102,0.210656131,1.727913583,0.099419884,0.016419284,9.20E-06,4.23E-17,9.20E-06
42.36127225,0.525311062,0.910838168,0.427285457,0.003156631,3.38E-06,4.92E-15,3.38E-06
4.385677135,-0.061012202,1.109153831,0.077615523,0.011626325,9.76E-08,6.59E-17,9.76E-08
45.9739948,-0.208245649,0.76014803,0.179435887,0.012306461,6.29E-06,1.36E-16,6.29E-06
43.33586717,0.336135227,0.347145429,0.879175835,0.00760152,6.53E-06,1.75E-15,6.53E-06
24.06241248,0.616331266,1.683264653,0.842968594,0.014142829,5.40E-06,4.84E-16,5.40E-06
9.225045009,-0.073020604,1.310818164,0.313662733,0.019615923,6.15E-07,9.36E-17,6.15E-07
31.42228446,0.370420084,1.331654331,0.670334067,0.006873375,3.38E-06,1.63E-15,3.38E-06
69.17943589,0.430114023,1.528853771,0.336467293,0.012874575,2.77E-05,2.33E-16,2.77E-05
75.48069614,0.304634927,0.996043209,0.75435087,0.016271254,3.60E-05,3.27E-16,3.60E-05
63.56711342,0.559073815,0.827493499,0.00540108,0.00694939,1.56E-05,1.28E-17,1.56E-05
59.97119424,0.635997199,0.559971994,0.175035007,0.015415083,3.28E-05,8.46E-17,3.28E-05
37.20264053,0.127293459,1.075667133,0.358671734,0.014218844,7.48E-06,2.04E-16,7.48E-06
6.99019804,0.51869774,1.594710942,0.070214043,0.003208642,1.21E-07,7.83E-16,1.21E-07
45.78915783,-0.156209242,0.411142228,0.435687137,0.003584717,2.16E-06,3.89E-15,2.16E-06
3.411082216,0.135995199,1.486809362,0.407081416,0.007741548,5.11E-08,7.80E-16,5.11E-08
68.55771154,-0.210160032,0.547321464,0.835167033,0.005841168,6.59E-06,2.81E-15,6.59E-06
51.53590718,-0.101562312,1.445509102,0.979995999,0.019175835,1.39E-05,3.06E-16,1.39E-05
31.84236847,0.156879376,1.6215003,0.032206441,0.005777155,2.48E-06,1.11E-16,2.48E-06
11.84636927,-0.044130826,1.365513103,0.613122625,0.011838368,6.45E-07,5.02E-16,6.45E-07
22.48289658,0.481106221,1.060040008,0.420884177,0.004092819,1.26E-06,2.89E-15,1.26E-06
62.4244849,0.005991198,0.190874175,0.065813163,0.004216843,5.86E-06,4.25E-16,5.86E-06
68.52410482,-0.144722945,0.282032406,0.776755351,0.0174995,2.02E-05,2.91E-16,2.02E-05
56.62732547,-0.225475095,0.734102821,0.414682937,0.003024605,2.46E-06,5.20E-15,2.46E-06
70.55731146,0.638607722,0.542856571,0.529105821,0.016603321,4.77E-05,2.20E-16,4.77E-05
40.14322865,-0.08589918,0.746009202,0.632726545,0.000108022,6.23E-12,6.23E-12,7.41E-08
24.85217043,-0.197107421,1.439927986,0.692338468,0.009285857,1.58E-06,9.22E-16,1.58E-06
60.79455891,-0.096689338,0.193478696,0.937787558,0.019143829,1.90E-05,2.94E-16,1.90E-05
25.65873175,-0.095471094,0.763868774,0.292858572,0.005297059,1.17E-06,1.20E-15,1.17E-06
64.12162432,0.231366273,1.242356471,0.905181036,0.001788358,3.24E-06,3.25E-14,3.24E-06
28.54890978,-0.102258452,1.059295859,0.572314463,0.00809762,2.09E-06,1.00E-15,2.09E-06
58.12282456,0.201084217,1.781120224,0.476495299,0.008629726,1.13E-05,7.35E-16,1.13E-05
25.27225445,0.128859772,0.958835767,0.038807762,0.014042809,3.61E-06,2.26E-17,3.61E-06
35.10222044,0.027397479,0.565925185,0.081016203,0.014006801,6.21E-06,4.74E-17,6.21E-06
73.74994999,0.23014803,0.447977596,0.308461692,0.016215243,3.23E-05,1.35E-16,3.23E-05
80.99219844,0.59475095,0.806657331,0.426685337,0.014794959,5.17E-05,2.24E-16,5.17E-05
38.36207241,0.136691338,0.458395679,0.637527506,0.012494499,7.07E-06,4.69E-16,7.07E-06
11.62792559,0.476581316,0.018231646,0.197639528,0.002612523,2.44E-07,3.32E-15,2.44E-07
23.59191838,0.221620324,1.335003001,0.166433287,0.009809962,2.44E-06,1.99E-16,2.44E-06
14.18203641,0.042016403,0.700244049,0.919783957,0.004588918,4.15E-07,5.02E-15,4.15E-07
38.4964993,0.246507301,0.215431086,0.734146829,0.018015603,1.08E-05,2.60E-16,1.08E-05
81.24424885,-0.184402881,0.759775955,0.525505101,0.018823765,2.78E-05,1.70E-16,2.78E-05
26.07881576,-0.196759352,1.84734947,0.830766153,0.01355071,2.45E-06,5.20E-16,2.45E-06
47.63752751,0.538189638,1.588385677,0.272854571,0.005273055,6.88E-06,1.13E-15,6.88E-06
16.31606321,-0.000274055,0.827121424,0.227845569,0.004532907,5.19E-07,1.27E-15,5.19E-07
83.64712943,-0.084506901,1.216683337,0.540908182,0.016267253,3.02E-05,2.35E-16,3.02E-05
80.23604721,0.360326065,1.331282256,0.789357872,0.019987998,5.12E-05,2.27E-16,5.12E-05
0.604920984,0.123464693,1.039575915,0.713342669,0.008085617,2.14E-09,1.25E-15,2.14E-09
23.40708142,0.542192438,1.317143429,0.634926985,0.004704941,1.67E-06,3.29E-15,1.67E-06
58.71094219,0.425415083,0.350122024,0.920184037,0.005441088,9.16E-06,3.57E-15,9.16E-06
70.57411482,-0.221124225,1.819071814,0.154830966,0.011766353,1.31E-05,1.28E-16,1.31E-05
33.97639528,-0.203024605,0.842004401,0.762752551,0.017835567,5.11E-06,2.75E-16,5.11E-06
81.12662533,-0.171872374,0.740428086,0.463692739,0.00230046,4.03E-06,1.01E-14,4.03E-06
67.49909982,-0.127319464,0.162968594,0.439287858,0.017227445,1.99E-05,1.70E-16,1.99E-05
65.98679736,0.245289058,0.305845169,0.929385877,0.000360072,8.23E-13,8.23E-13,7.82E-07
14.71974395,0.496073215,1.071946389,0.602720544,0.007969594,1.09E-06,1.09E-15,1.09E-06
9.460292058,0.483716743,0.846469294,0.217043409,0.013194639,7.53E-07,1.43E-16,7.53E-07
33.32106421,-0.155861172,1.127013403,0.693338668,0.008189638,2.58E-06,1.19E-15,2.58E-06
20.60092018,0.285839168,1.207381476,0.229845969,0.01629926,3.20E-06,9.93E-17,3.20E-06
1.041808362,0.499205841,0.850562112,0.982996599,0.002564513,2.82E-09,1.72E-14,2.82E-09
35.38787758,0.090920184,0.10194839,0.721944389,0.001192238,6.69E-07,5.83E-14,6.69E-07
52.81296259,0.32865173,0.981904381,0.669333867,0.010258052,1.24E-05,7.30E-16,1.24E-05
54.17403481,0.007731546,1.095015003,0.933586717,0.016103221,1.56E-05,4.13E-16,1.56E-05
68.18803761,0.383646729,0.626945389,0.906581316,0.001280256,3.03E-06,6.35E-14,3.03E-06
71.78395679,-0.016807361,1.6534987,0.378475695,0.010210042,1.66E-05,4.17E-16,1.66E-05
43.50390078,0.383820764,1.327189438,0.4964993,0.009861972,8.75E-06,5.86E-16,8.75E-06
0.856971394,0.221794359,1.648661732,0.552510502,0.012894579,6.75E-09,3.82E-16,6.75E-09
22.80216043,0.305679136,0.422304461,0.954590918,0.015479096,3.74E-06,4.57E-16,3.74E-06
42.93258652,-0.083114623,0.472906581,0.689737948,0.019043809,1.02E-05,2.18E-16,1.02E-05
34.26205241,0.417931586,0.39774755,0.192638528,0.002244449,1.48E-06,4.39E-15,1.48E-06
59.9039808,-0.017677536,1.324956991,0.727145429,0.017771554,1.98E-05,2.64E-16,1.98E-05
72.70814163,0.258515703,0.081112222,0.448289658,0.012246449,2.48E-05,3.43E-16,2.48E-05
81.94999,0.236935387,0.328541708,0.812362472,0.000864173,2.61E-06,1.25E-13,2.61E-06
44.22644529,0.415495099,1.260960192,0.928585717,0.01774755,1.60E-05,3.39E-16,1.60E-05
28.34726945,0.099969994,1.433974795,0.423884777,0.018631726,5.70E-06,1.40E-16,5.70E-06
27.74234847,-0.146115223,1.06859772,0.018003601,0.010158032,2.28E-06,2.00E-17,2.28E-06
69.64992999,0.401572314,0.846841368,0.035007001,0.014666933,3.08E-05,1.87E-17,3.08E-05
19.055011,0.563076615,0.647037407,0.942188438,0.004708942,1.17E-06,4.88E-15,1.17E-06
62.29005801,0.173064613,0.833446689,0.859771954,0.008169634,1.20E-05,1.48E-15,1.20E-05
48.78015603,0.396525305,0.708429686,0.093618724,0.001812362,2.28E-06,3.27E-15,2.28E-06
16.63532707,-0.216773355,0.751218244,0.50310062,0.015087017,1.14E-06,2.54E-16,1.14E-06
16.68573715,0.620160032,0.417839568,0.107021404,0.000692138,1.68E-07,2.57E-14,1.68E-07
60.59291858,0.512606521,0.410770154,0.094618924,0.006797359,1.32E-05,2.35E-16,1.32E-05
39.65593119,0.399309862,1.274354871,0.048609722,0.002996599,2.48E-06,6.22E-16,2.48E-06
58.81176235,0.344662933,1.380768154,0.9919984,0.015895179,2.30E-05,4.51E-16,2.30E-05
20.75215043,0.428721744,0.2065013,0.25145029,0.013470694,3.10E-06,1.59E-16,3.10E-06
46.78055611,0.21639928,1.423556711,0.646129226,0.014466893,1.24E-05,3.54E-16,1.24E-05
79.21104221,0.217095419,0.369469894,0.449489898,0.005121024,1.26E-05,1.97E-15,1.26E-05
74.95979196,0.467357471,1.790422084,0.956191238,0.001172234,3.63E-06,7.99E-14,3.63E-06
16.56811362,0.369723945,0.796611322,0.950990198,0.017679536,2.48E-06,3.49E-16,2.48E-06
6.805361072,0.137735547,0.331890378,0.222244449,0.003232647,8.20E-08,2.44E-15,8.20E-08
44.4784957,0.537493499,1.296679336,0.132826565,0.008177636,9.09E-06,2.28E-16,9.09E-06
21.37387477,-0.075457091,1.384116823,0.726745349,0.018759752,2.79E-06,2.37E-16,2.79E-06
38.14362873,-0.209115823,0.453186637,0.181436287,0.006717343,2.54E-06,4.62E-16,2.54E-06
76.20324065,0.484412883,0.152922585,0.441488298,0.015411082,4.16E-05,2.13E-16,4.16E-05
16.28245649,0.312118424,1.518435687,0.349469894,0.000320064,3.92E-13,3.92E-13,5.54E-08
35.63992799,-0.06814763,0.532438488,0.846769354,0.009657932,3.94E-06,1.04E-15,3.94E-06
5.897979596,0.435161032,0.401096219,0.950190038,0.009905981,2.28E-07,1.11E-15,2.28E-07
34.37967594,0.254512903,1.773306661,0.959391878,0.011982396,6.05E-06,7.67E-16,6.05E-06
1.865173035,0.44194839,0.980788158,0.703140628,0.013342669,3.59E-08,4.54E-16,3.59E-08
37.87477495,-0.063796759,1.3670014,0.433686737,0.018871774,8.26E-06,1.40E-16,8.26E-06
53.01460292,0.110934187,1.356955391,0.516503301,0.006505301,6.91E-06,1.40E-15,6.91E-06
47.25105021,0.214310862,0.901536307,0.915783157,0.018355671,1.57E-05,3.12E-16,1.57E-05
15.02220444,0.310204041,1.480112022,0.99059812,0.004376875,5.38E-07,5.94E-15,5.38E-07
63.73514703,0.166973395,0.632526505,0.435287057,0.010722144,1.60E-05,4.35E-16,1.60E-05
10.03160632,0.235369074,0.738195639,0.856171234,0.008677736,4.51E-07,1.31E-15,4.51E-07
21.07141428,0.243026605,0.6515023,0.572514503,0.003656731,8.06E-07,4.92E-15,8.06E-07
34.53090618,-0.1710022,0.658943789,0.652730546,0.005657131,1.91E-06,2.34E-15,1.91E-06
12.70334067,0.303590718,1.779259852,0.419283857,0.000316063,4.82E-13,4.82E-13,3.43E-08
51.43508702,0.414624925,0.956975395,0.837167433,0.015511102,1.87E-05,4.00E-16,1.87E-05
25.86037207,0.11754751,0.719591918,0.262852571,0.009441888,2.59E-06,3.39E-16,2.59E-06
55.31666333,0.417061412,1.577595519,0.349069814,0.001884377,3.05E-06,1.13E-14,3.05E-06
70.75895179,0.577173435,0.853910782,0.01060212,0.016239248,4.28E-05,4.62E-18,4.28E-05
78.28685737,0.495029006,0.986369274,0.791558312,0.018495699,5.24E-05,2.66E-16,5.24E-05
15.55991198,-0.188231646,0.491510302,0.603120624,0.007213443,5.31E-07,1.33E-15,5.31E-07
36.02640528,0.155313063,0.687593519,0.391478296,0.013394679,6.80E-06,2.51E-16,6.80E-06
27.60792158,0.519219844,0.671966393,0.99759952,0.002692539,1.31E-06,1.58E-14,1.31E-06
66.5245049,0.067077415,1.381512302,0.325265053,0.010354071,1.57E-05,3.48E-16,1.57E-05
22.02920584,0.212396479,0.785821164,0.584716943,0.009713943,2.11E-06,7.12E-16,2.11E-06
4.889777956,0.362762553,1.706705341,0.609721944,0.017063413,2.48E-07,2.40E-16,2.48E-07
8.821764353,0.24320064,1.733866773,0.50290058,0.013686737,5.46E-07,3.08E-16,5.46E-07
63.51670334,0.514346869,0.014138828,0.941988398,0.000392078,7.04E-13,7.04E-13,1.02E-06
48.29285857,0.479017804,1.489785957,0.820364073,0.004852971,6.08E-06,4.00E-15,6.08E-06
33.9259852,0.637563513,0.563320664,0.917983597,0.019319864,1.41E-05,2.82E-16,1.41E-05
40.16003201,0.404008802,1.041808362,0.913582717,0.013958792,1.06E-05,5.38E-16,1.06E-05
31.80876175,0.385561112,1.632290458,0.76015203,0.001428286,8.19E-07,4.28E-14,8.19E-07
80.90818164,-0.078415683,0.179339868,0.039607922,0.007829566,1.46E-05,7.42E-17,1.46E-05
53.13222645,-0.066059212,1.532574515,0.336267253,0.019591918,1.60E-05,1.01E-16,1.60E-05
23.84396879,0.307767554,1.339467894,0.524104821,0.015583117,4.09E-06,2.48E-16,4.09E-06
27.80956191,-0.064840968,0.123156631,0.883176635,0.013790758,3.48E-06,5.33E-16,3.48E-06
7.695939188,0.503034607,0.878095619,0.823564713,0.00220044,1.00E-07,1.95E-14,1.00E-07
61.66833367,0.58169834,0.134690938,0.955791158,0.000668134,1.74E-06,2.46E-13,1.74E-06
24.19683937,0.335787157,1.769957992,0.028205641,0.001796359,5.83E-07,1.00E-15,5.83E-07
74.42208442,0.390782156,0.761264253,0.49069814,0.002384477,6.39E-06,9.91E-15,6.39E-06
43.5375075,0.570038008,1.551178236,0.310462092,0.001440288,1.82E-06,1.72E-14,1.82E-06
43.63832767,0.213266653,1.097619524,0.50710142,0.00215243,1.86E-06,1.26E-14,1.86E-06
59.29905981,-0.225823165,1.753586717,0.866973395,0.010058012,8.14E-06,9.84E-16,8.14E-06
65.26425285,0.371812362,1.237519504,0.51110222,0.011514303,2.12E-05,4.43E-16,2.12E-05
48.15843169,0.557159432,1.030274055,0.914782957,0.002188438,3.19E-06,2.19E-14,3.19E-06
38.31166233,0.144870974,1.815723145,0.478495699,0.013942789,7.85E-06,2.83E-16,7.85E-06
81.98359672,0.154616923,0.731126225,0.152430486,0.010122024,2.40E-05,1.71E-16,2.40E-05
58.67733547,0.394610922,0.404816963,0.827365473,0.01944789,2.89E-05,2.51E-16,2.89E-05
37.82436487,0.61285057,0.875491098,0.947589518,0.019979996,1.71E-05,2.73E-16,1.71E-05
21.79395879,0.198821764,0.750474095,0.415083017,0.003960792,8.94E-07,3.04E-15,8.94E-07
2.722144429,0.15809762,1.729773955,0.970394079,0.009785957,4.25E-08,1.16E-15,4.25E-08
64.99539908,0.263910782,0.081484297,0.684336867,0.001308262,2.55E-06,4.59E-14,2.55E-06
53.72034407,0.250162032,0.265661132,0.420284057,0.016703341,1.88E-05,1.73E-16,1.88E-05
31.85917183,0.076997399,1.083108622,0.474694939,0.001728346,7.70E-07,1.82E-14,7.70E-07
64.57531506,0.188379676,0.549181836,0.623124625,0.005661132,9.24E-06,2.23E-15,9.24E-06
13.08981796,0.056287257,1.721588318,0.23924785,0.016479296,1.18E-06,1.01E-16,1.18E-06
21.08821764,0.008253651,0.301380276,0.204040808,0.015315063,2.59E-06,9.99E-17,2.59E-06
68.67533507,-0.003406681,1.724936987,0.733146629,0.018879776,2.78E-05,2.36E-16,2.78E-05
75.83356671,-0.125753151,0.462860572,0.149629926,0.014486897,2.11E-05,8.19E-17,2.11E-05
31.35507101,0.434986997,0.104180836,0.366273255,0.01745149,8.52E-06,1.38E-16,8.52E-06
68.22164433,0.224230846,0.035347069,0.171834367,0.004116823,7.82E-06,1.16E-15,7.82E-06
82.08441688,0.349883977,0.636619324,0.605721144,0.001504301,4.81E-06,3.07E-14,4.81E-06
73.49789958,0.322212442,1.22114823,0.316063213,0.017267453,3.67E-05,1.22E-16,3.67E-05
66.30606121,0.300632126,0.71215043,0.74434887,0.00524905,9.88E-06,3.10E-15,9.88E-06
65.61712342,0.185247049,1.84065213,0.171634327,0.014314863,2.24E-05,9.62E-17,2.24E-05
61.19783957,0.186813363,1.141896379,0.886377275,0.002792559,4.34E-06,1.31E-14,4.34E-06
60.25685137,0.257297459,1.816839368,0.766353271,0.009833967,1.43E-05,9.10E-16,1.43E-05
61.38267654,-0.124012803,0.424536907,0.418283657,0.003080616,3.41E-06,5.06E-15,3.41E-06
21.86117223,0.001814363,1.77070214,0.780956191,0.01090218,2.02E-06,7.54E-16,2.02E-06
67.21344269,0.110238048,0.158875775,0.697939588,0.010830166,1.72E-05,6.83E-16,1.72E-05
75.73274655,0.602756551,0.102692539,0.964392879,0.015419084,4.80E-05,4.66E-16,4.80E-05
46.37727546,-0.082940588,0.041672334,0.481896379,0.003984797,2.75E-06,3.48E-15,2.75E-06
70.08681736,0.103102621,0.392166433,0.200240048,0.012322464,2.08E-05,1.51E-16,2.08E-05
60.84496899,0.115459092,0.655967193,0.973594719,0.010026005,1.34E-05,1.11E-15,1.34E-05
61.98759752,0.224578916,0.929069814,0.619523905,0.016983397,2.43E-05,2.47E-16,2.43E-05
40.69773955,0.395133027,0.528717744,0.577515503,0.007721544,6.23E-06,1.11E-15,6.23E-06
61.4834967,0.365547109,0.552158432,0.888977796,0.003904781,6.92E-06,6.69E-15,6.92E-06
15.17343469,0.16244849,0.222128426,0.377475495,0.014286857,1.46E-06,2.12E-16,1.46E-06
19.64312863,0.376859372,1.183940788,0.25205041,0.014554911,2.86E-06,1.37E-16,2.86E-06
53.85477095,0.453086617,1.740192038,0.020804161,0.006289258,9.19E-06,6.04E-17,9.19E-06
68.1040208,0.292974595,0.207617524,0.702940588,0.000888178,1.99E-06,1.02E-13,1.99E-06
42.49569914,-0.063622725,1.048133627,0.725145029,0.006945389,4.05E-06,1.73E-15,4.05E-06
42.8989798,-0.116703341,1.070086017,0.99019804,0.012066413,6.29E-06,7.81E-16,6.29E-06
27.62472494,0.588833767,1.783352671,0.208841768,0.007177435,3.57E-06,4.65E-16,3.57E-06
61.78595719,0.531924385,0.393282657,0.854170834,0.015983197,3.09E-05,3.84E-16,3.09E-05
83.68073615,0.48684937,0.226593319,0.208641728,0.017075415,5.45E-05,8.22E-17,5.45E-05
8.384876975,0.398613723,0.976695339,0.411682336,0.001480296,7.25E-08,2.16E-14,7.25E-08
37.95879176,0.326911382,0.380632126,0.915983197,0.005277055,3.61E-06,3.78E-15,3.61E-06
15.39187838,0.073864773,1.285145029,0.472094419,0.010470094,1.06E-06,4.94E-16,1.06E-06
45.60432086,0.23884977,1.250170034,0.198239648,0.012446489,1.05E-05,1.47E-16,1.05E-05
53.73714743,0.586397279,1.764004801,0.397479496,0.010958192,1.81E-05,3.80E-16,1.81E-05
41.26905381,0.314032807,0.104552911,0.038007602,0.012090418,8.99E-06,2.99E-17,8.99E-06
68.4064813,0.18890178,0.710290058,0.966393279,0.001356271,2.74E-06,6.03E-14,2.74E-06
3.965593119,0.202128426,0.166689338,0.309061812,0.015915183,1.38E-07,1.40E-16,1.38E-07
62.10522104,0.032792559,0.684988998,0.102420484,0.011334267,1.47E-05,9.15E-17,1.47E-05
67.09581916,-0.094426885,1.26840168,0.885977195,0.015475095,1.88E-05,4.25E-16,1.88E-05
15.87917584,0.635475095,0.981532306,0.274454891,0.011378276,2.11E-06,2.43E-16,2.11E-06
64.15523105,-0.005669134,0.945069014,0.585517103,0.018483697,2.39E-05,1.97E-16,2.39E-05
81.0930186,0.070558112,0.899675935,0.582116423,0.004516903,1.05E-05,3.28E-15,1.05E-05
33.94278856,0.285665133,0.017487497,0.448489698,0.011338268,5.76E-06,4.01E-16,5.76E-06
4.906581316,0.593706741,1.05259852,0.843168634,0.013786757,2.68E-07,5.09E-16,2.68E-07
0.235247049,-0.188057612,1.224868974,0.791158232,0.00045209,4.44E-13,4.44E-13,1.73E-11
33.84196839,0.099273855,0.405189038,0.234246849,0.00364873,1.75E-06,2.02E-15,1.75E-06
31.22064413,0.106757351,1.343188638,0.674734947,0.004672935,1.90E-06,3.55E-15,1.90E-06
41.62192438,0.195341068,1.473042609,0.392678536,0.008065613,5.71E-06,6.93E-16,5.71E-06
62.91178236,-0.05874975,0.779495899,0.625125025,0.001468294,2.00E-06,3.33E-14,2.00E-06
68.84336867,0.006861372,0.426397279,0.775555111,0.019895979,2.96E-05,2.25E-16,2.96E-05
57.83716743,0.565165033,0.711778356,0.864972995,0.012642529,2.30E-05,6.21E-16,2.30E-05
56.40888178,0.630776155,1.647917584,0.107221444,0.010286057,1.99E-05,1.16E-16,1.99E-05
7.074214843,0.607803561,1.207009402,0.568713743,0.007253451,2.97E-07,1.24E-15,2.97E-07
20.09681936,0.391304261,1.092410482,0.390278056,0.003360672,7.77E-07,3.97E-15,7.77E-07
25.80996199,0.283924785,1.368117624,0.668333667,0.002644529,8.99E-07,1.10E-14,8.99E-07
10.4684937,-0.00445089,0.097855571,0.947189438,0.015839168,7.21E-07,4.34E-16,7.21E-07
29.87637528,0.396177235,0.18454891,0.168233647,0.006785357,3.12E-06,4.20E-16,3.12E-06
79.61432286,-0.077023405,0.276823365,0.412882577,0.012294459,2.15E-05,3.14E-16,2.15E-05
35.45509102,0.582568514,0.004464893,0.806161232,0.004620924,3.74E-06,4.34E-15,3.74E-06
58.47569514,0.081174235,0.744520904,0.832966593,0.019727946,2.27E-05,2.46E-16,2.27E-05
13.72834567,0.385387077,0.711406281,0.149829966,0.012566513,1.29E-06,1.09E-16,1.29E-06
26.6165233,-0.052136427,0.612806561,0.421084217,0.015247049,3.60E-06,2.08E-16,3.60E-06
50.83016603,-0.053180636,1.223380676,0.345869174,0.014226845,1.12E-05,1.96E-16,1.12E-05
80.48809762,0.446821364,0.623968794,0.452490498,0.010914183,3.20E-05,4.36E-16,3.20E-05
70.20444089,0.220054011,1.408673735,0.24984997,0.018687738,3.34E-05,8.21E-17,3.34E-05
77.41308262,-0.008279656,0.434582917,0.049209842,7.60E-05,9.78E-13,9.78E-13,2.07E-07
28.95219044,0.199517904,0.718103621,0.25025005,0.015911182,5.49E-06,1.14E-16,5.49E-06
67.14622925,-0.13114823,1.835071014,0.784556911,0.012430486,1.45E-05,5.83E-16,1.45E-05
80.70654131,0.151310262,0.849817964,0.141828366,0.011558312,2.63E-05,1.22E-16,2.63E-05
48.36007201,-0.08555111,0.564064813,0.708141628,0.00854971,6.01E-06,1.11E-15,6.01E-06
11.51030206,-0.14855171,1.81535107,0.170034007,0.014138828,6.04E-07,9.77E-17,6.04E-07
79.5975195,-0.121228246,0.511230246,0.327265453,0.012910582,2.09E-05,2.25E-16,2.09E-05
63.21424285,0.093878776,0.010790158,0.481296259,0.011758352,1.64E-05,4.00E-16,1.64E-05
3.562312462,0.049673935,1.398627726,0.48829766,0.003552711,2.55E-08,4.44E-15,2.55E-08
20.02960592,0.191164233,0.343424685,0.49909982,0.009269854,1.67E-06,6.67E-16,1.67E-06
3.394278856,0.068295659,0.706569314,0.767353471,0.001608322,1.13E-08,3.41E-14,1.13E-08
46.15883177,0.042886577,1.848837768,0.077415483,0.001404281,1.24E-06,4.51E-15,1.24E-06
73.58191638,0.277659532,1.627453491,0.680136027,0.001432286,3.53E-06,3.81E-14,3.53E-06
5.729945989,-0.059967994,0.443140628,0.50070014,0.0104981,1.46E-07,5.22E-16,1.46E-07
49.45229046,0.629035807,1.833210642,0.215443089,0.015287057,2.25E-05,1.06E-16,2.25E-05
28.4144829,0.314554911,1.702984597,0.381276255,0.011194239,4.20E-06,3.49E-16,4.20E-06
4.469693939,-0.025335067,1.024692939,0.216043209,0.013774755,1.26E-07,1.31E-16,1.26E-07
65.39867974,0.239545909,0.33709942,0.871374275,0.011290258,1.86E-05,7.85E-16,1.86E-05
17.005001,0.446647329,1.670614123,0.00060012,0.013222645,2.15E-06,3.94E-19,2.15E-06
50.04040808,0.344488898,0.934278856,0.100620124,0.012394479,1.35E-05,7.52E-17,1.35E-05
5.763552711,0.576825365,0.139155831,0.958191638,0.002920584,8.37E-08,1.29E-14,8.37E-08
60.82816563,-0.024986997,1.003112623,0.400880176,0.004808962,6.00E-06,1.99E-15,6.00E-06
47.88957792,-0.141068214,1.45295059,0.598119624,0.009229846,5.78E-06,8.06E-16,5.78E-06
